sample_name	antibiotics_treatment_end_timestamp	antibiotics_treatment_start_timestamp	birth_timestamp	bis	cage	cage_timestamp	cohort	collection_timestamp	date_of_shipment	death_timestamp	demux_index	description	diseased	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	exposure_to_infections	facility	facs_peripheralblood_bcells	facs_timestamp	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_line	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	latitude	location_stool_in_pbs	longitude	mouse_dead	mouse_identification	mouse_number	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	stool_dna_concentration	stool_dna_concentration_units	stool_dna_location	taxon_id	timepoint_title	timepoint_weeks	weight_stool	weight_stool_pbs	weight_stool_pbs_units	weight_stool_units
11953.WT5.tp08	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-08-09	ABX	2017-08-09	2019-04-01	2017-08-21	not provided	fecal sample WT-5	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	not provided	not provided	WT	Spain:Salamanca	117	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-5	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 23	-5.66388	no	not provided	5	Germany	TRUE	11953	feces	mouse gut metagenome	female	67.8	ng/ul	Box 1 - 23	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.167	0.204	grams	grams
11953.WT6.tp00	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-06-13	ABX	2017-06-13	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	SPF	not provided	not provided	WT	Spain:Salamanca	60	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 6	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	57	ng/ul	Box 1 - 6	410661	Before Antibiotic treatment	0	0.192	0.134	grams	grams
11953.WT6.tp04	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-07-12	ABX	2017-07-12	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	not provided	not provided	WT	Spain:Salamanca	89	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 18	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	0	ng/ul	Box 1 - 18	410661	During Antibiotic treatment (4 weeks after treatment initiation)	4	0.256	0.209	grams	grams
11953.WT6.tp08	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-08-09	ABX	2017-08-09	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	not provided	not provided	WT	Spain:Salamanca	117	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 24	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	45.9	ng/ul	Box 1 - 24	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.129	0.146	grams	grams
11953.WT6.tp12	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-10-18	ABX	2017-10-18	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	44.9	2017-10-18	WT	Spain:Salamanca	187	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 41	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	121.5	ng/ul	Box 1 - 41	410661	1 month after treatment	12	0.117	0.104	grams	grams
11953.WT6.tp20	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2017-12-07	ABX	2017-12-07	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	51.6	2017-11-29	WT	Spain:Salamanca	237	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 58	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	65.8	ng/ul	Box 1 - 58	410661	3 months after treatment	20	0.19	0.155	grams	grams
11953.WT6.tp28	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-02-07	ABX	2018-02-07	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	43.5	2018-02-09	WT	Spain:Salamanca	299	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 81	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	340.9	ng/ul	Box 1 - 81	410661	5 months after treatment	28	0.162	0.193	grams	grams
11953.WT6.tp36	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-04-09	ABX	2018-04-09	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	41.1	2018-04-11	WT	Spain:Salamanca	360	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 17	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	115.9	ng/ul	Box 1 - 98	410661	7 months after treatment	36	0.153	0.076	grams	grams
11953.WT6.tp44	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-06-05	ABX	2018-06-05	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	42.8	2018-06-04	WT	Spain:Salamanca	417	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 34	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	36.5	ng/ul	Box 2 - 15	410661	8 months after treatment	40	0.049	0.137	grams	grams
11953.WT6.tp52	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-08-05	ABX	2018-08-05	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	44.5	2018-08-03	WT	Spain:Salamanca	478	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 51	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	83.1	ng/ul	Box 2 - 32	410661	9 months after treatment	44	0.112	0.1	grams	grams
11953.WT6.tp60	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-10-06	ABX	2018-10-06	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	41.3	2018-10-10	WT	Spain:Salamanca	540	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 68	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	124.3	ng/ul	Box 2 - 49	410661	11 months after treatment	52	0.185	0.207	grams	grams
11953.WT6.tp68	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2018-12-06	ABX	2018-12-06	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	23.1	2018-12-13	WT	Spain:Salamanca	601	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 81	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	44.8	ng/ul	Box 2 - 62	410661	13 months after treatment	60	0.178	0.125	grams	grams
11953.WT6.tp76	2017-06-14	2017-08-09	2017-04-14	FALSE	#dce6f1.blue_control	2019-02-06	ABX	2019-02-06	2019-04-01	2019-03-05	not provided	fecal sample WT-6	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-08-09	CF	not provided	not provided	WT	Spain:Salamanca	663	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-6	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 93	-5.66388	no	not provided	6	Germany	TRUE	11953	feces	mouse gut metagenome	female	95	ng/ul	Box 2 - 74	410661	15 months after treatment	68	0.133	0.107	grams	grams
11953.WT7.tp00	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-07-12	ABX	2017-07-12	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	SPF	not provided	not provided	WT	Spain:Salamanca	66	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 7	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	61.1	ng/ul	Box 1 - 7	410661	Before Antibiotic treatment	0	0.226	0.164	grams	grams
11953.WT7.tp04	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-08-09	ABX	2017-08-09	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	not provided	not provided	WT	Spain:Salamanca	94	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 25	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	17.6	ng/ul	Box 1 - 25	410661	During Antibiotic treatment (4 weeks after treatment initiation)	4	0.082	0.078	grams	grams
11953.WT7.tp08	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-09-06	ABX	2017-09-06	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	not provided	not provided	WT	Spain:Salamanca	122	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 31	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	0	ng/ul	Box 1 - 31	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.143	0.181	grams	grams
11953.WT7.tp12	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-11-02	ABX	2017-11-02	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	38	2017-11-03	WT	Spain:Salamanca	179	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 42	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	56.9	ng/ul	Box 1 - 42	410661	1 month after treatment	12	0.1	0.13	grams	grams
11953.WT7.tp20	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-01-10	ABX	2018-01-10	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	34.4	2018-01-04	WT	Spain:Salamanca	248	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 65	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	169.1	ng/ul	Box 1 - 65	410661	3 months after treatment	20	0.118	0.163	grams	grams
11953.WT7.tp28	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-03-15	ABX	2018-03-15	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	40.9	2018-03-16	WT	Spain:Salamanca	312	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 1	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	266.3	ng/ul	Box 1 - 82	410661	5 months after treatment	28	0.18	0.1	grams	grams
11953.WT7.tp36	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-05-10	ABX	2018-05-10	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	32.1	2018-05-30	WT	Spain:Salamanca	368	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 18	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	108.4	ng/ul	Box 1 - 99	410661	7 months after treatment	36	0.221	1.128	grams	grams
11953.WT7.tp44	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-07-03	ABX	2018-07-03	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	43.1	2018-07-03	WT	Spain:Salamanca	422	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 35	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	68.2	ng/ul	Box 2 - 16	410661	8 months after treatment	40	0.205	0.041	grams	grams
11953.WT7.tp52	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-09-03	ABX	2018-09-03	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	44	2018-09-18	WT	Spain:Salamanca	484	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 52	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	61.7	ng/ul	Box 2 - 33	410661	9 months after treatment	44	0.1	0.063	grams	grams
11953.WT7.tp60	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-11-03	ABX	2018-11-03	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	37.2	2018-11-22	WT	Spain:Salamanca	545	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 69	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	114.2	ng/ul	Box 2 - 50	410661	11 months after treatment	52	0.127	0.158	grams	grams
11953.WT7.tp68	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2019-01-10	ABX	2019-01-10	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	43.8	2019-01-14	WT	Spain:Salamanca	613	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 82	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	66.3	ng/ul	Box 2 - 63	410661	13 months after treatment	60	0.29	0.113	grams	grams
11953.WT7.tp76	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2019-03-14	ABX	2019-03-14	2019-04-01	2019-04-05	not provided	fecal sample WT-7	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	not provided	not provided	WT	Spain:Salamanca	676	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-7	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 94	-5.66388	no	not provided	7	Germany	TRUE	11953	feces	mouse gut metagenome	female	31.6	ng/ul	Box 2 - 75	410661	15 months after treatment	68	0.124	0.108	grams	grams
11953.WT8.tp00	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-07-12	ABX	2017-07-12	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	SPF	not provided	not provided	WT	Spain:Salamanca	66	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 8	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	97.4	ng/ul	Box 1 - 8	410661	Before Antibiotic treatment	0	0.24	0.146	grams	grams
11953.WT8.tp04	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-08-09	ABX	2017-08-09	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	not provided	not provided	WT	Spain:Salamanca	94	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 26	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	54.9	ng/ul	Box 1 - 26	410661	During Antibiotic treatment (4 weeks after treatment initiation)	4	0.141	0.131	grams	grams
11953.WT8.tp08	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-09-06	ABX	2017-09-06	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	not provided	not provided	WT	Spain:Salamanca	122	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 32	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	23.8	ng/ul	Box 1 - 32	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.107	0.113	grams	grams
11953.WT8.tp12	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2017-11-02	ABX	2017-11-02	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	37.7	2017-11-03	WT	Spain:Salamanca	179	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 43	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	77.5	ng/ul	Box 1 - 43	410661	1 month after treatment	12	0.119	0.109	grams	grams
11953.WT8.tp20	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-01-10	ABX	2018-01-10	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	31.5	2018-01-04	WT	Spain:Salamanca	248	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box1: Rack 6 3B - 66	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	127.4	ng/ul	Box 1 - 66	410661	3 months after treatment	20	0.109	0.105	grams	grams
11953.WT8.tp28	2017-07-12	2017-09-06	2017-05-07	FALSE	#fac090.orange_control	2018-03-15	ABX	2018-03-15	2019-04-01	2019-05-07	not provided	fecal sample WT-8	not provided	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2017-09-06	CF	36.7	2018-03-16	WT	Spain:Salamanca	312	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	WT-8	10090	not collected	grams	40.96882	Box2: Rack 6 D1 - 2	-5.66388	no	not provided	8	Germany	TRUE	11953	feces	mouse gut metagenome	female	80.1	ng/ul	Box 1 - 83	410661	5 months after treatment	28	0.073	0.083	grams	grams
